CUNI-EdUKate	CUNI-MH-v3	Cohere CAT+	Command A+	DeepSeek V4 Pro	Dubformer	GLM 4 - 9B	GPT 5.5	GPT OSS 120B	GPT OSS 20B	Gemini 3.1 Pro	Gemma 4 - 31B	Gemma 4 - 4B	GoogleTranslate	Ministral 3 - 14B	Mistral Medium 3.5	Qingqiu-MT-9B	Qwen 3.5 - 9b	Qwen 3.6 - 27b	SalamandraTA	TRIVE	Tiny Aya Global	Tower 9B	UvA-MT
20.6	8.86	47.44	12.3	35.72	32.61	15.61	63.47	21.89	32.7	55.53	38.37	31.34	15.52	28.72	30.61	28.38	16.18	29.69	21.18	55.9	3.83	16.37	43.61
8.91	12.76	32.47	9.98	12.76	39.28	10.15	39.28	10.55	5.07	39.28	39.28	10.55	20.56	6.75	18.58	18.58	18.58	10.15	20.9	39.28	12.76	12.76	19.08
23.87	25.11	38.35	31.81	34.2	22.88	34.69	32.32	25.4	4.18	38.01	21.07	26.79	15.84	36.81	26.46	25.48	3.46	35.14	24.99	35.49	24.77	34.61	45.45
58.57	35.41	63.62	58.57	81.07	63.62	24.08	70.18	20.76	8.48	68.65	81.07	60.99	68.4	13.54	54.52	17.06	55.82	68.4	58.2	88.08	17.59	49.41	81.18
37.6	37.6	75.77	67.68	77.44	46.05	11.63	77.44	12.57	18.21	80.91	80.91	19.56	73.62	54.5	73.62	57.31	22.23	66.52	65.92	91.22	41.37	45.72	56.59
57.35	42.14	57.35	26.14	39.08	66.97	42.02	37.92	57.35	30.09	66.97	57.35	47.45	41.47	16.2	51.02	39.97	32.14	47.79	56.64	43.18	52.01	66.97	66.97
26.94	17.4	43.09	40.57	68.21	66.84	4.83	75.29	36.41	18.67	78.34	45.93	39.63	15.25	17.42	47.41	50.29	34.88	53.09	19.6	65.92	15.17	24.52	38.9
42.49	30.87	32.14	31.47	48.66	47.56	26.42	57.12	27.62	15.69	51.63	48.69	28.85	39.76	32.24	38.17	47.48	37.41	27.61	44.51	58.85	20.07	29.91	43.31
13.8	16.77	16.47	20.33	32.0	18.59	11.12	27.98	16.68	12.07	39.83	26.01	29.99	10.75	15.8	28.58	22.69	13.45	20.46	16.38	23.61	13.6	29.78	28.87
10.82	13.95	15.32	29.91	12.75	30.3	22.45	32.15	22.78	27.5	66.81	9.96	23.5	16.36	23.09	27.86	36.38	28.81	49.57	20.85	63.68	21.26	27.87	66.81
43.38	30.33	30.27	25.72	38.76	22.94	18.44	44.35	22.96	14.9	36.89	26.59	18.45	30.18	27.24	17.72	36.18	33.13	40.57	15.78	35.6	13.27	36.58	20.47
31.61	31.61	58.57	39.17	39.17	39.17	39.17	58.83	39.17	31.61	58.83	39.17	39.21	58.83	32.64	58.57	31.61	39.17	31.61	15.03	39.17	31.61	31.61	39.17
41.56	41.51	83.59	66.89	91.94	83.59	56.78	77.83	69.01	63.83	100.0	67.04	74.61	74.61	69.87	83.59	74.89	48.21	69.08	86.18	83.59	53.15	83.59	83.59
19.16	38.83	100.0	15.58	19.73	53.11	10.25	70.17	19.16	19.73	53.11	31.7	19.73	80.71	11.25	19.73	19.73	19.73	19.73	23.9	53.11	22.63	19.73	53.11
30.71	62.27	58.76	54.48	83.43	100.0	51.0	100.0	54.55	35.47	91.28	62.35	40.19	12.79	39.02	49.92	31.72	54.55	40.24	33.06	100.0	52.08	47.3	100.0
6.87	3.78	20.99	16.15	49.54	34.89	14.28	49.07	20.59	8.56	45.55	23.01	20.68	9.35	4.56	14.33	25.19	17.79	42.18	2.9	41.66	7.43	20.29	45.1
24.96	39.69	49.63	50.7	65.72	59.19	40.91	86.67	49.63	28.0	75.03	42.65	37.47	30.99	40.15	47.57	49.63	39.74	58.78	40.44	61.09	27.23	48.01	75.03
20.31	13.11	21.48	23.42	51.61	51.61	11.15	51.61	42.85	12.11	51.61	20.31	37.75	20.83	37.42	35.99	29.15	6.07	29.15	26.98	45.31	17.31	13.11	45.31
20.03	25.87	19.82	18.78	31.58	25.11	3.86	45.36	24.47	2.89	27.49	19.94	18.86	7.53	18.44	25.11	19.28	17.44	22.01	14.09	31.34	7.44	24.35	31.34
53.58	55.51	48.13	58.73	41.12	61.21	41.81	56.22	43.05	33.56	74.37	41.27	55.64	20.19	50.42	47.57	52.09	50.1	60.05	38.17	79.37	21.62	54.57	59.33
12.01	15.21	16.34	15.21	15.58	18.01	8.49	15.81	16.34	15.21	15.81	24.38	14.53	14.99	14.88	24.38	14.21	13.67	23.46	35.66	15.58	4.5	15.81	16.54
39.79	49.3	49.3	44.03	81.37	81.37	39.11	81.37	67.12	39.63	81.37	39.33	68.92	39.33	32.39	81.37	81.37	67.12	81.37	37.26	54.48	48.82	81.37	44.75
24.48	23.15	43.25	12.86	44.69	53.83	28.49	49.59	41.77	24.87	29.46	45.3	44.69	36.51	23.96	45.3	37.19	36.23	30.54	45.3	49.59	20.29	51.06	29.46
8.64	23.58	24.65	10.02	26.33	33.25	8.4	53.86	17.31	8.85	24.3	27.06	8.58	5.77	2.63	26.08	26.29	7.95	14.28	9.77	37.2	17.77	22.26	18.97
17.85	17.64	27.69	36.2	49.0	48.52	28.19	45.53	40.8	24.97	61.82	53.09	47.93	33.41	29.74	56.02	42.87	31.84	34.7	16.59	52.04	19.54	19.82	42.27
35.21	41.38	57.93	58.52	69.41	48.68	33.85	40.69	56.03	51.87	51.06	74.17	38.66	61.53	6.14	46.3	46.09	41.67	50.34	55.22	70.54	30.71	58.52	56.03
26.54	30.51	47.2	51.32	51.32	51.32	24.0	59.25	45.04	25.7	56.78	55.34	43.86	37.82	38.11	42.89	47.28	38.74	40.75	39.21	58.3	40.55	46.47	58.3
6.61	8.84	58.28	66.06	30.86	66.06	19.68	79.17	36.05	28.5	38.5	39.85	26.52	16.47	7.01	46.56	37.03	13.26	13.92	85.07	40.33	6.15	35.0	21.87
21.01	58.24	55.8	33.96	60.73	68.23	37.67	66.02	43.3	52.06	60.73	50.41	35.67	45.9	52.52	60.73	43.35	29.78	60.73	38.96	66.11	30.68	66.12	69.93
18.58	6.03	30.21	17.75	17.75	39.28	6.03	39.28	5.07	27.3	39.28	27.3	5.61	21.36	4.07	17.75	5.61	6.03	32.47	6.03	78.25	18.58	17.75	78.25
65.17	44.32	55.41	53.44	59.85	54.3	49.59	68.13	56.9	26.81	61.13	65.05	38.14	43.28	45.24	41.41	56.91	45.43	55.74	48.86	76.49	44.97	57.42	63.16
17.5	18.97	17.91	20.25	19.92	23.71	16.49	32.94	19.98	26.24	42.17	20.91	17.78	15.61	5.98	9.68	19.58	17.66	20.81	15.47	45.67	18.23	18.97	39.58
36.17	28.1	15.39	23.01	37.68	15.39	26.99	35.88	15.36	26.1	32.51	14.94	23.5	12.99	22.16	20.42	22.34	8.1	18.72	23.94	42.83	18.59	22.19	41.7
35.42	76.92	36.16	22.63	46.6	46.6	42.5	46.6	76.92	28.92	76.92	56.59	57.67	27.09	32.38	76.92	22.36	22.89	21.41	46.6	76.92	24.34	76.92	56.59
11.91	24.96	31.41	16.1	47.72	48.41	32.48	45.37	43.49	5.82	55.67	32.48	26.61	13.32	35.53	47.74	24.87	26.24	43.29	24.61	71.0	34.57	14.29	65.77
60.29	60.29	53.99	53.99	60.29	60.29	39.67	60.29	60.29	18.24	66.54	66.54	60.29	60.29	49.33	66.54	57.82	66.81	48.59	78.09	66.54	48.79	60.29	60.29
22.66	26.68	27.75	26.45	63.64	27.69	19.5	29.85	52.71	22.13	45.63	27.69	35.22	34.12	17.51	36.66	32.14	40.76	27.15	29.11	29.85	25.92	48.51	36.06
35.44	39.73	28.91	10.62	59.3	45.1	18.29	35.55	30.23	44.45	35.55	45.1	38.84	42.49	40.02	32.92	34.16	22.0	27.03	33.18	45.1	24.01	43.74	35.55
25.41	21.66	13.98	11.48	21.66	20.65	13.52	52.0	12.59	11.95	32.2	22.62	24.47	10.74	18.74	21.66	21.35	15.86	25.2	12.84	36.04	26.38	28.38	37.06
21.36	21.36	39.28	21.36	39.28	39.28	39.28	65.8	39.28	27.3	65.8	39.28	39.28	21.36	14.46	39.28	39.28	39.28	39.28	21.36	65.8	20.11	39.28	39.28
35.06	26.52	58.57	74.48	75.77	75.77	27.37	74.48	55.63	64.2	56.67	75.77	45.93	51.29	32.92	54.29	74.48	41.21	42.04	62.63	75.77	61.48	75.77	57.49
28.05	29.12	58.57	54.29	58.57	75.77	32.55	75.77	54.52	47.92	77.01	58.57	74.48	40.72	38.79	47.11	46.17	32.55	74.48	49.81	58.57	46.17	42.04	75.77
27.58	32.08	54.55	58.19	78.22	64.89	32.33	68.51	33.05	30.98	90.96	42.79	37.79	32.13	29.95	50.85	41.23	11.87	40.03	42.97	64.89	21.31	38.34	64.89
5.17	5.88	53.87	37.95	62.49	41.45	11.2	43.29	24.61	20.7	54.46	48.84	15.82	24.69	47.63	48.84	29.85	25.25	23.55	24.61	42.69	18.7	27.02	50.41
13.13	13.13	29.85	13.13	13.13	65.8	13.13	100.0	13.13	13.13	65.8	65.8	27.3	26.27	7.47	13.13	29.85	29.85	13.13	29.85	65.8	10.55	10.55	65.8
21.37	40.54	27.5	32.8	47.79	30.72	40.47	30.72	33.34	20.93	35.79	35.95	14.48	19.59	24.01	38.57	39.57	22.58	33.62	29.85	45.57	32.41	43.65	45.56
21.0	26.84	8.89	26.84	33.17	83.86	26.84	33.17	70.48	26.84	33.17	26.84	69.31	8.89	28.3	26.84	21.97	78.25	26.84	12.63	33.17	46.38	22.52	33.17
8.5	8.69	15.95	20.77	11.33	35.23	2.58	36.87	16.77	9.23	47.83	10.62	4.45	22.89	3.27	13.71	11.98	5.38	4.94	5.3	33.57	14.77	4.21	18.27
8.56	8.56	6.96	8.45	9.84	10.58	13.58	9.84	7.2	5.04	9.84	7.2	8.77	6.29	5.0	7.34	8.1	8.85	18.0	7.34	15.84	7.92	14.63	10.34
22.42	38.69	38.69	37.28	46.72	39.25	18.7	59.47	45.02	29.36	72.17	37.37	45.02	41.62	25.94	47.11	43.43	28.45	50.76	37.37	50.15	37.28	34.12	45.02
16.2	15.77	49.03	60.26	68.59	54.02	11.01	47.91	20.31	15.77	68.59	45.31	17.98	39.52	16.69	18.95	45.81	45.81	42.46	29.15	51.61	15.58	20.31	79.13
23.62	45.43	25.38	6.96	31.82	46.2	41.77	77.63	24.4	4.8	90.48	31.36	16.02	13.3	27.27	21.23	23.68	6.43	36.34	46.09	75.72	35.56	7.8	33.08
10.33	33.76	39.68	33.82	36.75	40.38	14.17	42.05	32.48	18.17	47.32	42.05	28.23	34.03	42.83	60.68	45.49	20.89	33.37	29.03	42.05	26.38	22.81	44.42
48.18	14.71	47.63	48.18	68.65	47.63	21.48	54.24	35.83	31.02	54.24	35.83	43.54	31.7	28.73	47.63	50.67	28.94	50.67	32.55	47.63	30.93	48.18	12.94
10.11	17.9	24.7	18.26	52.69	26.94	10.33	55.22	24.71	9.41	48.68	24.7	40.51	17.52	17.4	18.26	25.82	36.16	13.47	18.26	52.69	12.99	10.74	52.69
34.2	49.59	47.69	65.44	65.44	65.44	21.94	67.9	56.93	49.33	65.44	57.75	54.58	32.54	33.84	45.72	58.98	45.08	54.58	49.59	58.25	49.59	57.75	57.25
31.24	40.35	31.24	20.13	58.77	40.35	52.54	100.0	18.36	27.78	58.77	18.36	52.54	18.36	46.92	58.77	37.99	46.92	52.54	38.94	100.0	31.24	37.99	43.67
32.73	30.41	13.06	33.78	38.43	55.75	4.27	53.19	29.4	4.18	30.47	51.45	37.68	24.14	31.56	40.29	27.73	10.51	33.68	44.11	38.38	7.13	4.05	38.07
33.26	36.18	29.38	49.97	52.82	54.46	37.71	46.88	53.82	32.19	41.15	41.68	38.49	40.3	34.57	49.61	43.79	25.69	29.96	31.63	48.34	29.77	35.21	59.14
9.29	43.8	10.73	10.82	21.72	13.35	21.07	47.5	47.5	41.8	21.72	27.3	8.91	26.92	20.45	18.89	13.13	42.73	47.5	43.8	39.28	4.03	13.35	21.72
39.75	15.24	23.89	42.89	42.72	18.7	22.7	61.93	41.28	23.1	64.41	26.99	34.39	23.42	22.42	18.7	32.87	13.78	45.27	15.82	54.32	39.02	17.08	54.32
17.86	29.19	27.88	22.31	22.95	24.4	22.56	34.13	8.3	7.66	11.85	15.79	14.39	16.24	14.4	26.19	19.23	9.75	5.42	8.09	20.92	25.99	23.47	21.43
16.41	39.63	48.48	25.01	59.22	42.58	49.7	52.59	32.67	27.48	56.02	29.15	21.57	12.1	35.37	51.49	39.62	30.73	45.73	27.35	45.52	39.63	34.39	45.52
71.41	64.04	50.59	34.47	73.83	58.35	59.72	54.82	50.54	64.33	48.55	54.82	58.15	29.04	40.59	87.64	48.44	49.83	51.99	44.27	48.55	41.23	71.79	32.13
27.47	55.04	70.89	44.41	78.92	73.35	55.91	64.78	61.04	50.68	78.54	65.55	60.42	63.33	70.35	70.76	57.07	67.75	61.11	69.58	78.54	27.69	68.79	51.93
34.28	56.09	54.72	41.93	66.99	62.35	33.9	64.16	35.08	13.16	64.16	54.13	34.75	25.97	17.92	27.2	32.97	28.37	19.08	32.97	71.88	23.02	34.17	81.56
43.72	64.15	59.48	36.69	61.2	53.64	45.24	61.2	43.66	34.56	80.3	58.57	51.58	43.27	37.86	63.03	52.68	34.12	52.68	64.87	76.69	43.72	36.6	37.91
13.74	21.88	29.24	27.43	38.58	54.14	30.34	68.98	57.5	28.04	60.69	32.88	31.31	24.76	29.0	45.01	36.31	23.4	39.7	34.16	50.4	58.57	45.77	38.58
41.74	30.2	43.69	22.02	55.52	67.06	31.28	86.44	30.38	46.35	89.44	46.57	33.84	34.04	37.28	33.6	52.33	34.01	30.78	30.38	78.58	36.93	33.49	78.58
22.04	26.6	25.97	9.47	37.28	40.96	16.32	44.48	21.63	11.39	45.02	25.51	18.81	28.25	14.75	40.96	19.45	7.09	18.51	27.85	44.48	17.83	16.86	26.12
19.23	17.51	21.42	24.05	24.05	23.66	19.31	22.23	26.7	16.33	19.31	23.1	26.19	22.23	21.42	19.31	26.19	18.01	26.19	26.82	22.23	18.19	26.19	19.31
15.62	23.29	5.62	24.36	32.1	12.73	31.34	17.44	23.42	20.0	14.91	13.63	20.79	17.58	31.1	26.14	30.92	23.06	13.26	25.72	12.49	19.52	26.22	14.04
20.47	47.87	78.39	63.84	87.25	78.39	24.72	100.0	12.12	7.29	91.32	59.62	42.66	51.94	22.29	87.25	50.9	31.53	49.3	14.0	100.0	11.41	70.54	100.0
17.0	9.39	6.1	5.65	57.78	37.52	18.56	48.9	12.38	6.46	57.78	41.86	24.69	9.85	7.77	46.1	39.52	12.11	39.52	43.74	68.88	21.31	10.81	57.78
24.9	14.68	48.34	32.85	46.72	48.34	18.79	74.89	38.54	60.9	57.61	46.02	50.35	5.56	31.63	77.5	46.07	27.62	41.39	1.34	45.36	7.73	58.45	46.1
18.89	20.33	28.92	15.31	46.94	41.57	32.93	82.93	18.51	17.35	76.98	18.09	16.83	12.02	28.85	36.96	30.55	20.49	45.72	28.55	69.12	14.96	30.94	55.92
46.67	14.0	51.02	37.22	52.02	63.34	31.6	89.22	51.03	33.57	76.74	63.34	49.54	24.35	18.58	63.34	51.02	27.01	53.02	38.4	76.74	18.09	48.15	80.83
9.98	6.39	26.93	8.27	39.96	40.37	6.33	73.45	16.86	5.3	75.57	23.0	22.65	5.61	14.26	13.18	17.64	7.33	25.02	5.34	73.09	9.16	9.35	71.21
16.83	12.83	7.07	13.27	30.02	18.99	15.39	36.75	13.81	21.23	19.2	14.2	3.57	13.76	16.11	16.84	16.08	12.62	23.85	3.26	31.36	14.84	13.91	14.19
8.45	9.26	8.45	8.45	4.83	9.26	8.52	9.26	9.26	9.26	9.26	9.26	8.91	8.45	6.69	9.26	9.26	8.91	9.26	8.91	19.3	8.91	8.13	9.26
14.63	13.29	31.38	43.59	66.5	50.07	38.5	48.34	47.93	14.94	63.41	26.16	9.5	22.99	42.98	23.07	26.2	41.88	44.13	34.83	82.07	23.06	31.65	70.95
18.21	17.92	59.69	33.83	62.96	62.96	14.58	62.96	15.66	19.56	62.96	24.68	19.35	60.0	21.95	62.96	20.82	44.8	44.8	44.8	62.96	22.89	19.35	19.05
6.73	3.49	18.3	15.99	13.79	22.64	3.48	8.7	3.85	3.46	17.69	5.88	3.68	6.26	6.18	6.1	3.72	3.48	3.47	10.9	16.68	6.99	3.68	3.83
25.02	29.9	24.21	46.84	65.19	42.87	32.34	74.81	21.65	22.34	57.52	64.32	58.0	16.66	28.28	65.44	49.09	10.49	42.87	47.55	74.81	20.11	38.13	76.22
30.29	56.48	80.91	56.75	80.91	31.76	39.63	80.91	31.76	39.72	56.75	80.91	24.92	56.75	19.35	80.91	80.91	57.31	56.75	30.72	37.6	31.84	30.72	53.46
57.07	52.46	81.54	49.84	53.73	81.54	53.73	59.77	59.77	22.79	74.48	81.54	36.61	47.07	68.65	59.77	61.28	81.54	74.48	75.05	74.48	22.05	74.48	61.28
31.04	26.48	41.18	33.69	48.61	44.5	20.5	60.54	39.37	21.29	88.29	38.74	24.69	35.93	18.4	43.99	31.05	25.99	38.09	32.56	52.89	23.01	35.51	29.59
29.59	17.49	69.93	46.11	63.77	58.82	20.65	63.77	51.43	11.22	63.77	53.42	6.06	43.3	38.01	58.82	34.36	4.66	53.48	12.35	77.45	13.99	28.68	32.44
17.67	18.7	37.32	31.17	25.59	44.78	26.7	32.89	25.94	30.73	31.82	18.48	18.63	26.34	21.23	33.36	17.58	23.01	18.12	24.14	30.02	9.05	31.5	43.27
14.4	18.52	9.38	10.22	12.4	11.58	15.59	11.27	3.15	3.15	10.18	10.18	11.32	48.74	12.92	16.68	13.4	11.01	29.63	9.96	10.18	10.11	10.22	9.92
11.09	12.05	11.7	27.0	13.28	11.89	5.99	21.84	9.91	11.01	31.94	13.88	12.48	13.88	12.28	20.91	52.02	22.85	11.51	25.65	31.94	8.84	11.18	8.2
17.09	21.51	51.18	32.72	48.84	36.69	32.67	56.8	51.53	28.17	92.79	21.36	22.74	37.54	33.37	43.98	46.11	36.74	23.93	31.8	57.86	25.4	49.58	37.1
7.57	16.39	12.82	16.23	16.39	19.27	8.38	19.27	39.67	13.16	19.27	25.39	12.15	24.98	10.58	7.79	19.27	15.62	19.27	44.07	12.15	17.31	12.86	19.27
40.44	39.02	42.25	19.95	30.25	36.23	21.42	55.33	21.26	27.44	59.13	52.6	34.89	26.28	29.75	31.89	31.8	31.8	37.95	12.71	54.35	9.96	37.6	50.75
35.57	26.72	37.78	35.22	36.75	29.99	48.08	31.66	18.98	27.77	35.22	29.52	19.96	33.44	38.12	43.46	31.84	49.64	36.16	29.99	27.93	27.21	21.82	35.93
49.5	60.75	76.1	75.99	76.77	64.72	61.71	76.1	73.1	73.1	76.1	70.53	60.48	46.22	49.21	83.42	68.84	73.1	62.81	60.21	76.1	63.6	76.1	73.1
12.93	17.69	36.47	44.69	51.29	28.34	28.54	49.53	56.77	18.44	57.53	45.24	48.23	39.85	24.64	28.22	29.24	39.62	57.53	43.71	40.85	42.8	45.47	40.85
13.41	14.18	22.65	19.72	67.44	61.2	21.46	100.0	20.69	14.61	92.35	35.19	18.89	21.61	26.6	35.52	14.15	21.29	21.76	20.73	43.09	25.68	14.76	44.47
12.47	20.91	12.32	24.54	26.72	10.14	41.57	31.64	28.0	19.6	39.58	24.82	32.19	5.53	21.28	12.02	33.37	13.98	21.73	7.87	33.3	11.46	12.48	33.95
10.53	32.34	57.11	47.96	61.04	69.87	41.41	71.94	18.71	24.38	72.36	53.7	45.07	20.53	39.83	60.4	46.56	40.63	50.78	43.25	71.94	17.2	51.46	37.9
8.04	8.09	11.0	8.39	27.56	50.54	2.17	50.54	16.7	7.23	39.93	39.62	22.52	11.9	8.38	9.96	11.37	6.91	26.01	17.8	43.31	7.6	21.74	15.07
40.1	44.71	26.56	26.22	56.76	54.25	52.6	72.48	54.25	37.87	72.56	70.38	43.32	42.73	55.96	70.38	60.53	49.53	47.48	33.48	64.32	42.87	44.71	64.38
67.68	33.99	53.43	46.04	78.64	76.6	39.21	53.43	39.21	12.97	49.03	100.0	63.31	33.27	32.7	46.63	78.64	24.13	78.64	31.86	53.43	17.73	16.15	72.06
5.35	6.84	23.08	8.0	24.49	28.05	10.99	28.05	5.33	4.83	28.05	28.05	5.35	2.87	10.7	28.05	15.94	10.98	3.18	5.33	28.05	5.54	5.56	28.05
9.87	11.05	46.24	21.14	60.33	62.73	17.66	80.43	31.05	10.49	80.43	53.71	19.68	10.75	21.55	38.21	29.67	23.91	21.86	14.2	80.43	10.34	26.26	74.53
5.68	10.27	5.08	10.95	6.29	16.7	3.22	28.57	2.83	3.21	14.13	16.65	5.08	5.62	3.21	8.89	5.9	6.73	5.41	4.65	9.13	5.54	14.95	14.95
6.42	17.1	45.09	54.56	53.06	49.76	28.3	42.74	28.37	30.89	58.17	39.3	37.39	47.97	22.54	45.26	45.93	15.95	39.32	41.15	60.03	27.04	48.12	41.85
14.96	14.96	28.18	11.71	26.22	20.01	9.88	18.38	28.18	18.3	20.01	26.22	11.64	22.61	7.73	26.22	21.31	9.31	14.58	5.88	20.01	3.25	23.29	20.01
4.28	8.79	5.39	11.05	22.47	12.95	7.27	20.07	10.79	24.46	13.48	13.48	6.04	9.72	6.27	12.95	7.65	6.45	11.95	7.36	13.48	4.09	5.22	13.48
23.71	34.1	48.84	55.49	89.58	85.64	17.61	100.0	38.47	26.3	100.0	54.08	24.36	22.89	37.31	48.12	30.37	31.07	40.17	27.07	100.0	27.46	35.45	93.86
36.38	49.2	48.94	52.05	64.88	57.77	32.87	56.19	32.27	25.51	59.55	68.09	52.05	37.3	40.52	50.39	12.83	18.03	58.68	45.8	61.44	52.02	49.52	54.68
5.62	17.58	27.21	17.77	31.08	45.34	31.08	32.26	17.58	19.3	34.92	27.21	27.21	7.18	28.94	51.06	25.66	27.23	24.72	25.99	34.92	22.83	17.58	17.12
38.92	41.76	77.28	48.45	90.25	79.65	23.48	90.25	71.01	21.03	100.0	86.96	51.12	12.11	59.74	77.28	43.97	57.54	48.95	52.35	90.25	42.51	90.25	100.0
35.76	49.7	85.0	29.4	58.62	72.31	9.82	100.0	32.72	34.17	65.69	25.11	39.86	21.18	26.1	61.59	23.91	20.57	24.29	14.83	89.75	14.14	33.89	92.58
69.97	87.42	76.25	72.06	76.6	42.1	53.39	62.69	53.13	40.65	62.69	42.1	76.6	72.06	33.36	62.69	72.06	34.98	37.9	8.1	42.1	71.73	72.06	42.1
31.65	40.87	36.23	33.9	33.0	48.84	13.55	32.89	44.93	30.12	54.02	35.46	53.71	23.71	29.42	49.33	33.57	18.97	8.93	1.79	39.04	32.99	51.85	18.17
14.95	15.73	67.03	49.74	29.42	19.77	15.73	43.75	12.87	13.83	31.14	29.78	14.46	14.95	12.51	13.67	15.38	20.78	12.94	27.23	31.14	14.95	29.78	15.31
36.05	45.78	52.09	39.73	56.22	56.22	15.92	56.22	42.26	28.77	67.43	52.76	34.62	38.78	35.81	45.78	42.36	31.88	46.63	45.78	57.72	35.2	35.2	67.53
38.05	51.66	33.99	52.69	78.12	59.51	28.89	59.51	52.6	25.08	59.51	59.51	18.54	46.92	32.41	64.41	46.28	58.43	33.54	36.67	72.9	21.64	30.03	72.9
65.03	54.18	63.03	61.89	72.73	63.03	59.43	77.89	53.17	60.31	65.79	63.18	71.6	79.36	60.55	72.73	51.35	67.55	67.29	56.44	77.89	57.47	68.44	72.73
22.01	13.66	38.28	29.63	42.6	29.63	11.73	47.98	69.1	10.42	39.72	20.39	39.04	29.63	28.49	66.81	15.07	34.67	28.1	37.03	39.72	20.83	13.53	68.88
24.83	12.49	47.9	44.98	62.28	39.06	17.77	64.41	13.41	31.98	53.88	46.93	21.99	35.36	33.31	46.9	42.16	28.96	32.93	33.75	64.41	8.95	21.01	59.4
33.51	53.93	68.9	48.18	56.23	87.62	38.5	87.62	42.61	48.18	87.62	87.62	47.2	12.77	36.39	87.62	68.65	54.22	32.38	87.62	87.62	35.83	87.62	87.62
11.02	29.08	17.27	27.65	35.32	25.04	26.6	39.09	31.47	19.5	65.72	15.65	30.21	11.81	26.87	29.4	28.71	23.15	34.26	25.07	40.09	23.65	24.96	31.15
11.68	9.63	22.9	32.87	52.47	32.87	8.69	29.16	47.84	22.1	38.42	21.53	21.28	14.03	20.9	38.28	15.78	27.48	20.62	34.07	30.22	25.18	15.38	22.42
24.91	15.93	51.18	38.54	45.72	43.82	29.76	43.82	21.67	19.58	58.57	31.69	30.28	29.12	23.93	31.69	36.73	36.73	31.69	13.16	45.72	43.85	20.85	29.21
9.7	29.58	29.76	18.0	39.06	36.62	19.81	37.9	33.94	20.74	45.42	28.76	32.01	20.54	18.97	23.53	28.26	40.5	38.83	20.03	42.74	26.05	23.66	43.62
32.85	56.25	53.51	50.47	84.61	79.21	47.7	87.1	53.14	44.65	87.1	62.02	47.21	48.01	43.11	57.94	53.65	56.76	62.54	49.39	76.56	53.14	60.38	59.87
35.69	38.28	35.08	25.86	57.1	25.56	23.82	89.02	22.36	20.34	100.0	22.36	33.7	31.96	41.54	60.88	26.1	24.68	25.01	50.65	80.93	6.03	40.22	78.51
11.11	36.46	75.91	28.1	56.78	100.0	43.04	100.0	46.27	33.4	100.0	65.12	21.66	35.89	50.34	72.88	59.55	27.43	75.41	70.62	100.0	48.13	75.91	90.36
6.82	8.51	7.56	6.66	26.53	26.53	23.62	28.1	36.69	25.38	46.07	46.07	38.02	8.5	20.42	12.71	14.91	12.71	25.38	6.63	26.73	7.48	17.0	43.69
35.22	64.28	52.06	57.61	66.52	38.22	28.69	76.32	66.52	66.52	79.45	52.18	34.73	26.24	40.79	52.18	49.34	56.84	66.52	67.36	87.87	52.78	38.31	57.61
19.35	15.39	11.2	15.81	23.52	22.96	27.44	23.47	21.38	18.35	16.86	26.75	14.52	22.9	13.71	21.8	28.77	6.78	19.65	25.6	23.52	26.64	11.13	36.69
6.67	24.77	15.58	14.71	8.03	11.55	9.19	42.4	6.52	5.61	73.94	15.91	43.55	36.75	6.77	11.21	42.99	5.38	9.35	6.8	42.03	7.67	22.07	55.72
36.19	21.26	48.59	29.12	48.59	36.19	3.49	48.59	36.19	27.45	48.59	15.94	23.38	29.12	23.93	36.19	21.26	36.19	25.96	36.19	48.59	29.12	21.26	36.19
11.48	7.89	31.71	19.52	38.58	30.01	8.22	40.85	15.55	7.14	40.91	41.73	7.43	15.78	6.11	22.9	26.27	8.29	15.02	28.02	41.33	16.7	14.99	47.21
17.35	10.71	20.45	13.81	22.11	17.09	12.39	21.76	12.63	6.14	34.13	18.77	5.76	5.11	6.62	22.59	20.13	16.41	13.84	20.99	31.57	11.43	14.02	11.29
3.79	17.73	35.6	8.97	31.28	32.27	10.33	46.67	4.34	10.09	70.4	46.67	5.62	22.02	13.22	33.0	12.74	12.26	16.3	15.77	52.02	9.09	13.57	36.86
14.09	22.33	40.29	21.59	50.7	32.22	22.69	47.68	29.22	17.49	40.47	21.66	22.08	19.96	10.85	29.27	13.48	13.44	27.13	21.66	37.52	13.96	15.74	32.39
6.29	23.15	36.85	31.67	29.45	42.62	16.64	34.05	11.45	31.67	48.96	28.16	23.08	36.85	24.34	44.27	22.62	14.75	45.04	47.94	29.45	21.89	30.94	36.85
57.18	53.55	50.87	35.9	52.59	57.61	45.31	51.59	25.54	55.83	57.61	55.3	50.81	45.24	47.58	52.23	47.04	52.99	55.58	29.96	49.45	34.7	52.23	55.3
8.89	8.89	17.92	6.23	16.15	17.92	7.66	18.39	14.03	8.28	18.39	15.73	14.03	12.45	14.03	15.73	16.15	17.92	16.15	17.92	19.72	7.96	17.92	14.4
6.65	29.2	51.39	41.43	5.54	10.37	10.42	33.66	10.62	23.73	10.37	22.13	5.71	32.07	9.6	15.76	22.15	14.21	36.76	16.81	33.66	9.13	47.48	30.17
