SOURCE_SHEET;TERM NUMBER;TYPE OF ABBREVIATED FORM;IT EXAMPLE;IT TERM;STANDARDISED/RECOMMENDED FULL FORM;TARGET HYPOTHESIS (DE SOUTH TYROL);OTHER TERMS SOUTH TYROL (CSV);TERMS FROM OTHER LEGAL SYTEMS (CSV);test_predictions
abbreviated forms;23;initialism;Secondo l'art. 1321 del CC solo un rapporto giuridico patrimoniale può costituire il contenuto del contratto.;CC;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;Nach Art. 1321 der BK kann nur ein vermögensrechtliches Verhältnis den Inhalt des Vertrages bilden.
abbreviated forms;23;initialism;Gli artt. 1401 e seguenti del CC analizzano la disciplina del contratto per persona da nominare.;CC;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;Die Artikel 1401 und folgende des BA analysieren die Regelung des Vertrages für die zu ernennende Person.
abbreviated forms;23;initialism;I manufatti costituenti opere di urbanizzazione realizzati dal Comune e dagli enti preposti possono essere realizzati in deroga alla distanza dal confine, fatto salvo quanto previsto dal CC e dalla normativa sovraordinata anche con riferimento alla distanza fra fabbricati.;CC;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;"""Die von der Gemeinde und den zuständigen Körperschaften errichteten Erschließungsanlagen können in Abweichung vom Grenzabstand errichtet werden, unbeschadet der Bestimmungen des BA und der übergeordneten Bestimmungen auch in Bezug auf den Abstand zwischen den Gebäuden."""
abbreviated forms;23;initialism;Il nucleo centrale delle norme del diritto privato italiano è contenuto nel CC del 1942.;CC;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;Die Kernzentration der Bestimmungen des italienischen Privatrechts ist im BA vom 1942 enthalten.
abbreviated forms;24;initialism;Il CTU è nominato, con ordinanza, dal giudice, in tutti i casi in cui lo stesso reputi opportuno farsi assistere per il compimento di singoli atti o per l'intero processo.;CTU;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;"""Die Straßenverkehrsvereinbarung wird vom Gericht mit Beschluß in allen Fällen ernannt, in denen es es für zweckmäßig erachtet, sich bei der Vornahme einzelner Handlungen oder beim gesamten Verfahren beiwohnen zu lassen."""
abbreviated forms;24;initialism;Un eventuale provvedimento di rigetto dell'istanza per la nomina del CTU deve essere adeguatamente motivato.;CTU;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;Eine allfällige Maßnahme zur Ablehnung des Antrages auf Ernennung der Straßenverkehrsvereinigung muss angemessen begründet sein.
abbreviated forms;24;initialism;Un CTU è un ausiliare del giudice e il suo compito è aiutarlo a prendere decisioni chiarendo eventuali aspetti di natura tecnica.;CTU;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;"""Eine GERG ist ein Hilfswerk des Gerichts und seine Aufgabe ist es, ihm zum Erlass von Entscheidungen beizutragen, indem er allfällige technische Aspekte klärt."""
abbreviated forms;24;initialism;Se il giudice accerta la necessità di rivolgersi a un esperto di una determinata materia, andrà a nominare un CTU.;CTU;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;"""Stellt das Gericht fest, dass es notwendig ist, sich an einen Sachverständigen in einem bestimmten Sachgebiet zu wenden, so ernennt es eine CT."""
abbreviated forms;24;initialism;Sebbene presso gli uffici giudiziari vi sia la prassi di far firmare al CTU il verbale di udienza nel quale presta giuramento e riceve l’incarico, si ritiene che ciò non sia necessario.;CTU;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;"""Obwohl bei den Gerichten die Praxis besteht, dass die zertifizierte Verhandlungsniederschrift, in der sie den Eid leistet und den Auftrag erhält, in der zertifizierten Verfahrenskammer unterzeichnet wird, wird dies als nicht notwendig erachtet."""
abbreviated forms;24;initialism;Il C.T.U. è nominato, con ordinanza, dal giudice, in tutti i casi in cui lo stesso reputi opportuno farsi assistere per il compimento di singoli atti o per l'intero processo.;C.T.U.;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;"""Das Einheitstext wird vom Gericht mit Beschluß in allen Fällen bestellt, in denen es es für zweckmäßig erachtet, sich bei der Vornahme einzelner Akte oder beim gesamten Verfahren beistehen zu lassen."""
abbreviated forms;24;initialism;Un eventuale provvedimento di rigetto dell'istanza per la nomina del C.T.U. deve essere adeguatamente motivato.;C.T.U.;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;Eine allfällige Verfügung über die Ablehnung des Antrages auf Ernennung des Einheitsverhältnisses muss angemessen begründet sein.
abbreviated forms;24;initialism;Un C.T.U. è un ausiliare del giudice e il suo compito è aiutarlo a prendere decisioni chiarendo eventuali aspetti di natura tecnica.;C.T.U.;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;"""Ein Einheitstext ist ein Hilfswerk des Gerichts und seine Aufgabe ist es, ihm bei der Entscheidung allfällige technische Aspekte zu klären."""
abbreviated forms;24;initialism;Se il giudice accerta la necessità di rivolgersi a un esperto di una determinata materia, andrà a nominare un C.T.U.;C.T.U.;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;"""Stellt das Gericht fest, dass es notwendig ist, sich an einen Sachverständigen in einem bestimmten Sachgebiet zu wenden, so ernennt es einen Einheits- und Einheitsleiter."""
abbreviated forms;24;initialism;Sebbene presso gli uffici giudiziari vi sia la prassi di far firmare al C.T.U. il verbale di udienza nel quale presta giuramento e riceve l’incarico, si ritiene che ciò non sia necessario.;C.T.U.;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;"""Obwohl bei den Gerichtsämtern die Praxis besteht, das Verhandlungsprotokoll, in dem sie den Eid leisten und den Auftrag erhalten, beim Einheits-Text unterzeichnen zu lassen, wird es als nicht notwendig erachtet."""
abbreviated forms;25;acronym;La figura del GIP è stata introdotta con l'attuale Codice di procedura penale.;GIP;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;Die Figur des BIS wurde mit der derzeitigen Strafprozessordnung eingeführt.
abbreviated forms;25;acronym;Il GIP non svolge indagini preliminari, ma sostanzialmente esercita il controllo sulle attività di ricerca della prova a garanzia dei diritti di coloro nei cui confronti tale attività viene effettuata.;GIP;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;"""Das GIS führt keine Vorerhebungen durch, sondern übt im Wesentlichen die Kontrolle über die Probesuche zum Schutz der Rechte jener aus, gegen die diese Tätigkeit durchgeführt wird."""
abbreviated forms;25;acronym;Fra i provvedimenti più importanti di competenza del GIP vi è l'ordinanza per l'applicazione di misure cautelari su richiesta o proposta del Pubblico Ministero.;GIP;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;"""Zu den wichtigsten Maßnahmen, die in die Zuständigkeit des BIS fallen, gehört der Beschluss zur Anwendung von Sicherungsmaßnahmen auf Antrag oder Vorschlag der Staatsanwaltschaft."""
abbreviated forms;25;acronym;Il GIP esercita una funzione di garanzia e una di controllo.;GIP;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;Das BIS übt eine Garantieleistungs- und Kontrollfunktion aus.
abbreviated forms;25;acronym;Per i reati più gravi, prima del processo vero e proprio, chiamato «dibattimento», è prevista un'udienza preliminare davanti a un GIP.;GIP;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;"""Für die schwersten Straftaten ist vor dem eigenen Verfahren, das Verhandlung genannt wird, eine Vorverhandlung vor einem LZV vorgesehen."""
abbreviated forms;25;acronym;La figura del G.I.P. è stata introdotta con l'attuale Codice di procedura penale.;G.I.P.;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;Die Figur des G.A.S. wurde mit der derzeitigen Strafprozessordnung eingeführt.
abbreviated forms;25;acronym;Il G.I.P. non svolge indagini preliminari, ma sostanzialmente esercita il controllo sulle attività di ricerca della prova a garanzia dei diritti di coloro nei cui confronti tale attività viene effettuata.;G.I.P.;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;"""Der B.V.A.F. führt keine Vorerhebungen durch, überwacht im Wesentlichen aber die Tätigkeiten der Probesuche zur Sicherung der Rechte derjenigen, gegen die diese Tätigkeit durchgeführt wird."""
abbreviated forms;25;acronym;Fra i provvedimenti più importanti di competenza del G.I.P. vi è l'ordinanza per l'applicazione di misure cautelari su richiesta o proposta del Pubblico Ministero.;G.I.P.;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;"""Zu den wichtigsten Maßnahmen, die in die Zuständigkeit des G.A.S. fallen, gehört der Beschluss zur Anwendung von Sicherungsmaßnahmen auf Antrag oder Vorschlag der Staatsanwaltschaft."""
abbreviated forms;25;acronym;Il G.I.P. esercita una funzione di garanzia e una di controllo.;G.I.P.;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;Der B.V.A.S. übt eine Garantie- und Kontrollfunktion aus.
abbreviated forms;25;acronym;"Per i reati più gravi, prima del processo vero e proprio, chiamato ""dibattimento"", è prevista un'udienza preliminare davanti a un G.I.P.";G.I.P.;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;"""Für die schwersten Straftaten ist vor dem Verfahren, das """"Diskurrenz"""" genannt wird, eine Vorverhandlung vor einem G.B.P.B. vorgesehen."""
abbreviated forms;25;acronym;La figura del Gip è stata introdotta con l'attuale Codice di procedura penale.;Gip;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;Die Figur des GIP wurde mit der derzeitigen Strafprozessordnung eingeführt.
abbreviated forms;25;acronym;Il Gip non svolge indagini preliminari, ma sostanzialmente esercita il controllo sulle attività di ricerca della prova a garanzia dei diritti di coloro nei cui confronti tale attività viene effettuata.;Gip;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;"""Das GIS führt keine Vorerhebungen durch, sondern übt im Wesentlichen die Kontrolle über die Probesuche zum Schutz der Rechte jener aus, gegen die diese Tätigkeit durchgeführt wird."""
abbreviated forms;25;acronym;Fra i provvedimenti più importanti di competenza del Gip vi è l'ordinanza per l'applicazione di misure cautelari su richiesta o proposta del Pubblico Ministero.;Gip;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;"""Zu den wichtigsten Maßnahmen, die in die Zuständigkeit des GIS fallen, gehört der Beschluss zur Anwendung von Sicherungsmaßnahmen auf Antrag oder Vorschlag der Staatsanwaltschaft."""
abbreviated forms;25;acronym;Il Gip esercita una funzione di garanzia e una di controllo.;Gip;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;Das GIS übt eine Garantieleistungs- und Kontrollfunktion aus.
abbreviated forms;25;acronym;"Per i reati più gravi, prima del processo vero e proprio, chiamato ""dibattimento"", è prevista un'udienza preliminare davanti a un Gip.";Gip;yes;Richter für die Vorerhebungen;;Untersuchungsrichter, Ermittlungsrichter;"""Für die schwersten Straftaten ist vor dem Wahrverfahren, das als """"Diskurrenz"""" bezeichnet wird, eine Vorverhandlung vor einem G."""
