SOURCE_SHEET;TERM NUMBER;TYPE OF ABBREVIATED FORM;IT EXAMPLE;IT TERM;STANDARDISED/RECOMMENDED FULL FORM;TARGET HYPOTHESIS (DE SOUTH TYROL);OTHER TERMS SOUTH TYROL (CSV);TERMS FROM OTHER LEGAL SYTEMS (CSV);test_predictions
abbreviated forms;24;initialism;Un eventuale provvedimento di rigetto dell'istanza per la nomina del CTU deve essere adeguatamente motivato.;CTU;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;ein allfällig Maßnahme zu Ablehnung der Antrag auf Ernennung der Straßenverkehrsvereinigung muss angemessen begründen sein 
abbreviated forms;24;initialism;Un CTU è un ausiliare del giudice e il suo compito è aiutarlo a prendere decisioni chiarendo eventuali aspetti di natura tecnica.;CTU;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;-- ein GERG sein ein Hilfswerk der Gericht und sein Aufgabe sein es  ihm zu Erlass von Entscheidung beitragen  indem er allfällig technisch Aspekt klären  
abbreviated forms;24;initialism;Se il giudice accerta la necessità di rivolgersi a un esperto di una determinata materia, andrà a nominare un CTU.;CTU;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;-- stellen der Gericht fest  dass es notwendig sein  sich an ein Sachverständiger in ein bestimmt Sachgebiet zu wenden  so ernennen es ein CT  
abbreviated forms;24;initialism;Sebbene presso gli uffici giudiziari vi sia la prassi di far firmare al CTU il verbale di udienza nel quale presta giuramento e riceve l’incarico, si ritiene che ciò non sia necessario.;CTU;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;-- obwohl bei der Gericht der Praxis bestehen  dass der zertifiziert Verhandlungsniederschrift  in der sie der Eid leisten und der Auftrag erhalten  in der zertifiziert Verfahrenskammer unterzeichnen werden  werden dieser als nicht notwendig erachten  
abbreviated forms;24;initialism;Il C.T.U. è nominato, con ordinanza, dal giudice, in tutti i casi in cui lo stesso reputi opportuno farsi assistere per il compimento di singoli atti o per l'intero processo.;C.T.U.;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;-- der Einheitstext werden von Gericht mit Beschluß in aller Fall bestellen  in der es es für zweckmäßig erachten  sich bei der Vornahme einzeln Akt oder bei gesamt Verfahren beistehen zu lassen  
abbreviated forms;24;initialism;Un eventuale provvedimento di rigetto dell'istanza per la nomina del C.T.U. deve essere adeguatamente motivato.;C.T.U.;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;ein allfällig Verfügung über der Ablehnung der Antrag auf Ernennung der Einheitsverhältnis muss angemessen begründen sein 
abbreviated forms;24;initialism;Un C.T.U. è un ausiliare del giudice e il suo compito è aiutarlo a prendere decisioni chiarendo eventuali aspetti di natura tecnica.;C.T.U.;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;-- ein Einheitstext sein ein Hilfswerk der Gericht und sein Aufgabe sein es  ihm bei der Entscheidung allfällig technisch Aspekt zu klären  
abbreviated forms;24;initialism;Se il giudice accerta la necessità di rivolgersi a un esperto di una determinata materia, andrà a nominare un C.T.U.;C.T.U.;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;-- stellen der Gericht fest  dass es notwendig sein  sich an ein Sachverständiger in ein bestimmt Sachgebiet zu wenden  so ernennen es ein Einheit und Einheitsleiter  
abbreviated forms;24;initialism;Sebbene presso gli uffici giudiziari vi sia la prassi di far firmare al C.T.U. il verbale di udienza nel quale presta giuramento e riceve l’incarico, si ritiene che ciò non sia necessario.;C.T.U.;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;-- obwohl bei der Gerichtsamt der Praxis bestehen  der Verhandlungsprotokoll  in der sie der Eid leisten und der Auftrag erhalten  bei Einheits-Text unterzeichnen zu lassen  werden es als nicht notwendig erachten  
abbreviated forms;25;acronym;La figura del GIP è stata introdotta con l'attuale Codice di procedura penale.;GIP;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;der Figur der BIS werden mit der derzeitig Strafprozessordnung einführen 
abbreviated forms;25;acronym;Il GIP non svolge indagini preliminari, ma sostanzialmente esercita il controllo sulle attività di ricerca della prova a garanzia dei diritti di coloro nei cui confronti tale attività viene effettuata.;GIP;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;-- der GIS führen kein Vorerhebung durch  sondern üben in Wesentlichen der Kontrolle über der Probesuche zu Schutz der Recht jener aus  gegen der dieser Tätigkeit durchführen werden  
abbreviated forms;25;acronym;Fra i provvedimenti più importanti di competenza del GIP vi è l'ordinanza per l'applicazione di misure cautelari su richiesta o proposta del Pubblico Ministero.;GIP;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;-- zu der wichtig Maßnahme  der in der Zuständigkeit der BIS fallen  gehören der Beschluss zu Anwendung von Sicherungsmaßnahme auf Antrag oder Vorschlag der Staatsanwaltschaft  
abbreviated forms;25;acronym;Il GIP esercita una funzione di garanzia e una di controllo.;GIP;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;der BIS üben ein Garantieleistung und Kontrollfunktion aus 
abbreviated forms;25;acronym;Per i reati più gravi, prima del processo vero e proprio, chiamato «dibattimento», è prevista un'udienza preliminare davanti a un GIP.;GIP;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;-- für der schwer Straftat sein vor der eigen Verfahren  der Verhandlung nennen werden  ein Vorverhandlung vor ein LZV vorsehen  
abbreviated forms;25;acronym;La figura del G.I.P. è stata introdotta con l'attuale Codice di procedura penale.;G.I.P.;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;der Figur der G.A.S. werden mit der derzeitig Strafprozessordnung einführen 
abbreviated forms;25;acronym;Il G.I.P. non svolge indagini preliminari, ma sostanzialmente esercita il controllo sulle attività di ricerca della prova a garanzia dei diritti di coloro nei cui confronti tale attività viene effettuata.;G.I.P.;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;-- der B.V.A.F. führen kein Vorerhebung durch  überwachen in Wesentliche aber der Tätigkeit der Probesuche zu Sicherung der Recht derjenige  gegen der dieser Tätigkeit durchführen werden  
abbreviated forms;25;acronym;Fra i provvedimenti più importanti di competenza del G.I.P. vi è l'ordinanza per l'applicazione di misure cautelari su richiesta o proposta del Pubblico Ministero.;G.I.P.;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;-- zu der wichtig Maßnahme  der in der Zuständigkeit der G.A.S. fallen  gehören der Beschluss zu Anwendung von Sicherungsmaßnahme auf Antrag oder Vorschlag der Staatsanwaltschaft  
abbreviated forms;25;acronym;Il G.I.P. esercita una funzione di garanzia e una di controllo.;G.I.P.;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;der B.V.A.S. üben ein Garantie und Kontrollfunktion aus 
abbreviated forms;25;acronym;"Per i reati più gravi, prima del processo vero e proprio, chiamato ""dibattimento"", è prevista un'udienza preliminare davanti a un G.I.P.";G.I.P.;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;-- für der schwer Straftat sein vor der Verfahren  der   Diskurrenz   nennen werden  ein Vorverhandlung vor ein G.B.P.B. vorsehen  
abbreviated forms;25;acronym;La figura del Gip è stata introdotta con l'attuale Codice di procedura penale.;Gip;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;der Figur der GIP werden mit der derzeitig Strafprozessordnung einführen 
abbreviated forms;25;acronym;Il Gip non svolge indagini preliminari, ma sostanzialmente esercita il controllo sulle attività di ricerca della prova a garanzia dei diritti di coloro nei cui confronti tale attività viene effettuata.;Gip;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;-- der GIS führen kein Vorerhebung durch  sondern üben in Wesentlichen der Kontrolle über der Probesuche zu Schutz der Recht jener aus  gegen der dieser Tätigkeit durchführen werden  
abbreviated forms;25;acronym;Fra i provvedimenti più importanti di competenza del Gip vi è l'ordinanza per l'applicazione di misure cautelari su richiesta o proposta del Pubblico Ministero.;Gip;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;-- zu der wichtig Maßnahme  der in der Zuständigkeit der GIS fallen  gehören der Beschluss zu Anwendung von Sicherungsmaßnahme auf Antrag oder Vorschlag der Staatsanwaltschaft  
abbreviated forms;25;acronym;Il Gip esercita una funzione di garanzia e una di controllo.;Gip;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;der GIS üben ein Garantieleistung und Kontrollfunktion aus 
abbreviated forms;25;acronym;"Per i reati più gravi, prima del processo vero e proprio, chiamato ""dibattimento"", è prevista un'udienza preliminare davanti a un Gip.";Gip;yes;Richter für der Vorerhebung;;Untersuchungsrichter, Ermittlungsrichter;-- für der schwer Straftat sein vor der Wahrverfahren  der als   Diskurrenz   bezeichnen werden  ein Vorverhandlung vor ein G. 
