CUNI-EdUKate	CUNI-MH-v3	Cohere CAT+	Command A+	DeepSeek V4 Pro	Dubformer	GLM 4 - 9B	GPT 5.5	GPT OSS 120B	GPT OSS 20B	Gemini 3.1 Pro	Gemma 4 - 31B	Gemma 4 - 4B	GoogleTranslate	Ministral 3 - 14B	Mistral Medium 3.5	Qingqiu-MT-9B	Qwen 3.5 - 9b	Qwen 3.6 - 27b	SalamandraTA	TRIVE	Tiny Aya Global	Tower 9B	UvA-MT
31.59	17.57	82.53	53.23	73.9	69.06	9.32	54.48	54.65	29.27	63.84	64.71	39.72	29.82	7.97	25.8	54.65	28.98	73.9	45.12	54.48	32.16	36.32	68.69
26.07	10.41	13.96	6.49	40.19	29.96	27.98	10.3	18.62	30.84	33.13	25.79	30.27	8.05	20.92	29.65	28.03	24.1	37.14	31.88	32.2	14.53	30.89	14.53
20.59	35.42	47.91	47.91	58.76	62.73	34.11	76.48	47.91	41.95	61.09	62.73	39.42	58.76	13.84	31.33	35.99	59.32	78.29	62.73	80.87	41.68	56.32	17.02
32.27	55.37	53.9	38.06	74.98	67.36	69.41	46.48	74.38	35.95	81.78	59.05	74.38	51.72	50.78	53.57	53.57	71.6	61.99	35.0	62.11	62.37	67.14	51.76
21.18	7.52	38.57	38.58	52.29	39.37	29.83	36.04	45.98	14.11	51.05	16.07	5.51	25.11	5.97	40.54	12.44	13.02	17.14	12.84	51.04	8.14	24.82	49.92
34.87	25.57	34.31	49.1	47.58	47.15	31.72	62.53	26.24	30.27	65.37	19.74	62.53	8.92	33.85	37.74	25.95	12.12	30.4	33.1	32.98	25.4	46.74	26.3
62.36	79.17	92.54	73.68	92.54	100.0	83.86	92.54	92.54	79.17	79.17	54.24	72.42	38.14	62.13	92.54	79.17	79.17	92.54	66.69	92.54	43.33	79.17	100.0
3.58	3.36	6.5	22.64	7.96	54.41	7.44	54.41	18.34	6.28	33.12	23.8	41.15	10.17	28.86	24.85	22.25	22.05	7.64	6.26	29.49	18.3	41.15	7.97
10.66	9.62	48.15	16.8	29.8	45.58	26.72	30.35	24.86	18.16	38.74	12.86	24.54	25.38	6.25	12.87	12.47	10.59	16.7	27.08	49.0	20.04	38.43	58.57
36.18	26.18	34.42	29.79	48.92	45.02	38.13	40.41	40.1	34.54	36.93	38.46	32.5	25.42	26.21	41.52	31.37	39.36	37.46	31.2	36.93	35.36	48.46	37.92
34.39	24.46	19.94	34.69	26.95	34.39	16.08	23.27	17.5	8.77	26.32	23.08	17.06	5.3	5.26	24.79	24.79	9.05	29.71	16.77	36.38	32.71	26.85	16.2
3.22	2.72	12.55	9.24	26.58	8.49	7.5	12.55	9.98	4.55	9.24	4.93	3.22	4.46	1.98	3.46	7.14	4.93	4.46	6.75	15.73	3.09	4.46	15.73
19.77	18.75	16.68	13.83	17.69	17.69	30.18	17.69	18.92	21.14	17.69	20.15	18.75	21.29	6.63	23.83	8.23	20.15	35.75	8.84	28.79	22.18	21.29	28.79
5.06	10.69	30.83	7.93	13.22	13.6	19.85	71.6	11.41	11.74	48.96	9.76	15.73	22.17	14.23	13.87	10.17	10.41	10.11	42.66	33.65	8.3	23.43	47.0
13.62	24.96	14.66	16.34	14.84	19.47	8.93	63.14	7.41	6.95	48.5	28.89	7.94	7.8	7.23	11.52	18.84	16.21	17.45	22.88	39.57	6.63	8.69	7.83
8.26	13.41	34.11	11.85	54.76	31.94	8.26	23.39	21.07	11.74	34.51	27.31	20.0	21.44	30.56	29.87	29.47	11.08	24.39	16.1	34.83	1.37	28.7	34.83
23.94	9.56	30.71	8.65	19.99	29.45	26.33	29.54	31.79	12.74	54.63	32.59	10.36	25.79	25.13	25.98	37.74	24.81	20.21	36.32	30.71	14.22	16.97	28.31
46.62	36.38	70.33	76.98	45.02	60.02	79.62	59.6	56.56	66.47	50.87	46.72	49.8	52.97	55.83	50.26	59.78	50.44	63.37	66.84	59.6	35.72	76.16	60.02
26.22	39.85	39.85	39.85	38.99	38.99	39.66	33.09	39.57	7.22	42.95	69.65	30.93	53.13	22.66	39.57	31.47	29.49	50.95	17.69	42.95	11.67	30.26	22.81
12.18	20.14	56.64	12.96	62.23	62.49	16.33	41.86	16.02	39.62	39.02	44.38	71.32	24.13	15.36	47.55	35.14	21.08	54.12	38.97	71.32	9.85	25.48	71.32
24.76	23.02	23.52	38.33	31.62	29.9	21.89	57.45	14.97	42.08	21.27	21.54	25.75	19.11	38.2	57.45	36.87	15.55	41.7	36.38	30.71	19.47	28.93	26.96
16.98	42.7	38.09	44.35	38.41	48.62	13.1	56.91	16.87	12.86	57.89	51.13	25.1	50.44	32.34	35.25	17.89	36.05	28.21	29.19	35.49	6.68	42.48	32.0
45.07	45.23	55.88	40.86	17.89	56.96	30.42	79.13	30.51	24.76	40.71	15.59	22.01	37.95	9.04	20.97	30.75	47.91	32.21	45.07	59.32	19.73	9.56	64.87
9.1	9.1	10.83	14.87	14.25	16.62	28.98	16.62	9.08	9.78	10.83	16.62	6.26	9.38	25.34	29.62	25.19	15.47	16.62	10.57	16.62	9.1	8.23	10.83
14.39	17.32	58.15	44.29	50.23	62.96	30.71	61.35	55.68	27.41	95.54	45.02	31.59	14.38	74.39	51.39	80.38	39.24	80.38	32.1	62.99	26.77	68.36	41.83
100.0	82.82	82.82	100.0	100.0	76.6	56.61	100.0	76.6	56.61	100.0	100.0	100.0	64.2	61.79	100.0	100.0	100.0	100.0	57.75	100.0	33.12	100.0	76.6
42.25	50.14	60.56	43.34	56.33	67.0	15.36	60.32	28.66	9.85	67.0	57.54	25.25	43.56	18.09	44.5	60.56	49.89	60.32	56.33	71.6	7.22	56.33	23.71
7.77	8.89	10.13	9.24	10.13	16.59	5.82	15.13	10.13	7.86	6.75	15.13	10.13	9.24	10.13	16.59	15.73	26.2	17.24	9.24	15.13	7.14	15.73	10.13
9.81	6.5	5.64	5.91	12.97	12.99	4.74	15.99	13.47	12.71	9.41	14.38	5.3	15.57	8.69	17.32	6.27	8.29	13.34	4.82	9.02	9.99	8.8	14.65
28.58	6.5	35.32	7.29	40.71	37.52	23.73	41.26	10.93	5.07	67.41	22.51	6.67	5.72	5.54	11.42	15.42	13.57	12.37	17.15	20.33	10.41	22.12	56.97
47.61	34.56	42.64	43.2	68.39	64.67	36.52	61.02	56.24	29.06	64.67	29.14	38.49	37.71	30.58	65.51	43.77	22.43	48.18	27.01	62.57	56.07	30.7	41.78
45.48	22.69	42.24	22.69	30.18	36.11	37.56	50.86	26.73	21.63	54.08	26.73	42.12	28.34	23.29	36.71	22.71	12.4	41.76	39.9	50.86	28.34	36.11	22.57
9.26	27.67	15.54	10.63	34.91	39.7	11.82	14.75	11.22	6.26	36.91	23.62	12.11	8.18	6.92	35.79	9.09	15.8	12.15	8.52	43.75	18.56	21.89	41.43
23.53	24.39	40.62	37.13	48.51	56.27	30.16	47.63	29.91	30.12	48.09	53.54	43.65	36.82	51.97	60.47	26.82	24.0	39.36	32.39	51.83	23.16	35.09	34.58
11.07	7.93	23.27	21.55	31.24	41.1	15.02	25.83	32.83	10.63	41.1	22.41	18.61	17.12	24.34	38.13	12.33	18.18	14.23	9.59	55.7	11.76	26.93	32.0
3.85	14.4	24.99	26.57	17.83	26.57	5.71	49.58	15.42	23.85	26.28	24.18	5.17	16.32	14.65	14.46	17.27	5.41	12.08	14.01	11.67	11.04	27.85	3.99
4.94	7.04	13.82	13.87	31.57	34.14	10.75	43.96	5.41	13.83	14.7	20.05	5.7	16.32	12.09	13.4	6.05	8.37	15.83	9.58	18.26	30.1	14.02	8.09
26.98	26.66	32.7	31.82	39.19	31.69	15.69	47.69	29.56	35.84	66.82	48.53	30.49	34.15	50.44	42.87	40.11	37.42	32.24	32.51	54.37	43.65	30.89	43.07
37.97	43.95	45.0	45.0	84.14	36.49	38.81	88.62	26.75	37.32	84.14	27.55	46.7	44.41	25.3	45.0	22.71	10.75	27.55	42.75	62.53	26.11	18.53	45.0
15.37	11.55	16.16	10.94	47.09	44.25	29.41	20.43	7.62	11.13	34.24	15.98	11.38	10.66	18.28	16.35	12.86	13.62	20.03	4.49	37.39	11.12	15.16	36.33
9.88	29.55	12.68	47.82	47.82	16.32	25.31	23.59	16.22	37.42	23.59	23.99	33.49	16.68	24.76	60.53	29.55	30.26	33.63	12.85	23.59	41.32	47.63	47.82
17.95	15.89	39.88	29.11	77.49	48.15	62.31	57.2	59.72	29.1	61.59	61.45	23.15	66.95	62.08	60.53	41.63	49.22	62.53	40.58	48.15	38.92	88.95	30.77
30.34	30.38	51.84	42.79	42.79	42.79	30.38	25.89	44.5	30.75	54.02	12.04	42.11	38.25	22.55	42.79	20.76	12.51	31.47	54.02	7.92	7.47	40.57	42.79
34.12	50.44	46.44	41.49	64.73	40.91	32.14	64.73	50.99	21.45	68.28	37.68	29.91	58.69	69.14	64.73	37.68	18.61	68.12	36.07	68.28	33.57	41.59	12.06
5.91	13.98	11.43	20.85	38.79	16.81	13.08	28.79	13.15	3.24	29.56	13.59	6.6	9.62	20.21	9.94	19.99	9.54	13.94	12.19	52.28	3.56	7.81	38.57
30.83	15.32	35.66	32.64	20.59	19.92	9.31	8.85	34.82	32.64	7.99	28.89	18.71	8.96	5.75	20.11	6.23	18.71	8.85	28.89	8.85	13.12	19.21	20.59
35.02	11.64	43.69	43.69	35.02	18.56	35.02	37.63	12.49	29.39	35.02	35.02	29.06	15.29	24.46	26.56	12.26	35.02	35.02	26.56	43.94	6.75	35.02	51.8
12.4	23.01	26.91	35.46	57.93	18.81	17.83	30.3	31.63	9.24	29.75	22.49	27.98	42.73	14.49	61.62	17.48	29.08	35.58	16.39	45.06	10.49	32.09	33.96
10.38	12.11	15.14	7.04	15.07	56.85	3.3	56.85	45.31	17.2	42.85	42.85	34.03	5.75	15.73	2.16	4.71	5.03	11.27	49.92	41.23	6.81	56.85	21.95
26.59	19.51	42.79	38.69	51.45	52.14	21.73	49.29	36.89	19.79	25.91	23.4	19.79	8.09	20.64	26.96	41.62	21.01	28.01	34.24	44.48	20.98	22.21	32.77
26.01	22.87	9.78	22.51	41.11	9.79	46.31	37.02	6.89	22.08	37.02	36.57	12.36	21.64	30.77	9.77	23.19	12.36	33.62	32.67	44.39	18.91	26.06	49.03
6.52	7.21	10.88	9.35	32.8	25.31	5.5	35.6	27.9	7.23	42.08	47.23	22.36	9.56	10.24	18.13	10.58	9.07	29.14	8.87	44.81	17.14	10.94	31.88
18.84	47.6	51.98	51.98	59.98	59.98	11.71	63.31	59.98	26.34	76.6	59.98	37.88	26.22	59.98	32.37	37.52	18.95	47.09	47.09	76.6	8.36	19.43	49.89
7.65	17.46	22.21	16.01	43.99	50.9	41.07	40.32	41.58	5.79	48.21	56.94	25.66	29.93	4.97	37.04	26.49	25.69	28.82	30.75	49.4	7.1	22.98	31.01
65.54	39.3	63.86	85.91	67.08	79.67	34.14	46.0	4.14	25.35	79.67	39.3	38.53	66.96	39.3	67.08	33.41	16.67	38.53	67.08	79.67	22.33	38.53	38.53
24.58	24.58	28.52	30.97	51.5	51.5	12.46	38.04	32.93	16.29	30.97	26.87	17.94	38.04	31.67	39.09	44.12	37.57	26.44	13.37	30.97	10.77	25.34	31.39
44.83	54.52	53.11	54.52	59.15	59.15	46.17	59.15	42.12	54.52	100.0	73.49	64.84	53.11	54.52	54.52	64.84	82.65	54.52	42.12	100.0	45.26	54.52	82.65
20.9	16.9	33.6	50.88	62.68	62.68	21.24	56.26	40.63	46.76	62.68	53.12	46.05	27.88	31.83	39.34	18.61	17.58	20.47	22.58	52.58	14.49	21.95	51.55
46.0	46.0	46.0	46.0	54.25	52.07	45.09	54.25	30.88	20.92	54.25	46.0	41.86	46.0	35.59	46.0	54.25	54.25	46.0	48.11	86.64	29.28	46.0	54.25
9.64	25.79	26.1	39.33	44.48	38.02	7.9	48.47	13.81	14.94	28.14	13.33	22.09	14.75	9.93	16.08	30.41	24.44	47.57	18.33	18.85	15.22	7.77	42.73
14.41	8.65	14.82	23.71	27.87	20.62	6.41	17.3	18.92	8.27	14.82	13.32	36.35	10.14	10.07	35.12	14.23	5.11	10.79	27.1	32.71	15.83	9.24	22.15
19.74	24.34	27.93	25.7	18.36	37.04	7.98	14.22	30.42	18.73	32.02	21.63	39.36	3.78	22.64	31.68	23.81	29.69	28.71	31.19	22.69	8.94	36.97	23.65
14.09	22.33	40.29	16.71	33.78	43.77	9.07	40.38	14.79	14.69	45.27	18.93	12.17	19.96	18.04	29.27	33.02	13.43	31.84	37.25	38.74	13.7	11.47	35.94
8.28	8.38	35.96	7.73	40.29	34.3	7.27	38.4	12.64	12.02	18.63	8.76	11.46	3.75	4.92	20.19	17.06	7.27	31.24	9.17	21.94	1.43	12.22	23.55
47.97	23.69	49.74	49.97	47.47	53.84	6.52	51.15	28.56	25.05	60.21	37.15	33.08	11.47	56.55	43.25	40.59	27.61	24.64	34.13	58.45	22.5	38.14	50.84
14.36	34.34	41.47	27.4	56.47	43.47	8.13	33.04	39.66	15.08	58.75	47.32	48.5	40.95	24.07	56.47	37.94	12.72	50.95	31.07	49.69	27.78	53.09	33.3
46.63	22.13	30.94	20.22	49.0	41.22	15.56	41.22	35.83	16.03	41.86	44.54	34.39	35.01	31.83	29.31	26.71	51.98	43.02	28.88	45.81	17.88	20.31	54.56
9.19	32.79	13.29	40.52	35.14	44.77	25.32	61.66	42.9	47.18	25.75	54.36	24.71	10.05	35.22	44.65	15.6	13.88	42.9	19.77	45.51	23.77	13.64	24.26
27.88	66.06	66.06	80.03	80.03	80.03	80.03	66.06	100.0	80.03	66.06	100.0	61.05	43.04	33.85	66.06	80.03	45.79	100.0	66.06	57.74	42.61	80.03	80.03
31.43	36.28	29.75	43.75	47.74	40.83	35.98	40.83	35.73	22.58	45.95	41.59	31.17	30.53	43.39	42.66	31.17	35.73	23.38	24.52	46.19	41.81	35.97	38.01
21.48	25.58	23.91	23.91	16.47	29.55	6.5	24.2	6.29	7.71	17.69	10.94	6.27	14.75	5.54	24.94	6.29	3.6	6.69	6.26	43.34	7.46	6.29	43.34
34.97	41.16	44.92	30.07	79.77	66.89	32.64	76.84	37.52	45.39	85.16	62.48	58.26	40.9	52.08	46.42	53.36	38.24	44.3	50.6	80.11	53.52	45.28	68.62
26.34	7.53	30.87	12.41	55.97	65.84	12.82	49.74	14.19	5.56	33.64	48.0	12.22	30.1	26.26	34.98	31.34	7.29	12.23	41.03	65.35	15.9	22.93	9.21
18.26	10.08	8.23	7.79	28.02	27.1	12.65	28.02	35.4	10.71	56.21	26.63	6.68	16.28	17.74	4.71	33.09	3.98	6.26	42.41	48.47	3.47	19.78	27.01
43.72	29.04	52.35	68.88	50.02	59.2	6.13	18.55	42.59	30.9	38.2	10.89	30.53	30.53	24.74	42.07	72.42	16.13	72.42	25.92	86.56	11.97	40.87	51.23
34.46	53.42	31.91	60.26	78.25	47.63	30.04	78.25	27.67	8.35	60.6	44.74	9.28	33.43	40.98	54.84	40.02	32.79	16.7	70.63	60.6	9.91	33.67	46.83
57.84	57.84	42.5	42.5	42.5	67.03	38.72	54.45	17.47	29.78	57.84	67.03	53.44	20.8	57.84	67.03	29.78	67.03	50.09	50.09	67.03	13.67	67.03	67.03
2.85	7.21	13.26	6.47	7.55	8.47	8.03	44.6	3.76	3.04	7.84	7.51	7.82	7.19	3.83	7.55	13.38	7.55	31.02	2.87	7.84	7.47	3.43	7.82
4.82	4.86	8.42	8.42	27.95	19.12	1.03	31.5	10.5	5.32	43.94	25.03	5.13	4.67	4.94	20.71	5.23	9.09	8.83	13.94	41.39	5.56	7.64	7.66
26.41	15.25	15.58	26.12	45.93	41.94	15.9	48.37	12.31	46.16	37.47	33.21	17.58	23.41	11.56	14.47	29.38	10.83	15.84	20.29	47.99	33.24	14.78	47.75
46.4	20.7	53.14	45.39	47.85	60.18	21.66	59.85	45.31	13.17	43.85	60.35	31.25	34.73	30.37	40.34	45.45	18.73	51.63	27.59	57.31	25.32	40.63	54.61
45.31	45.11	41.65	45.62	43.29	59.94	17.74	54.58	48.63	45.12	59.44	66.89	45.88	24.26	47.99	55.09	39.78	20.21	56.04	55.67	60.64	31.32	57.03	59.28
3.75	14.53	10.01	8.28	22.17	28.3	13.56	36.65	8.67	13.3	17.89	30.83	15.95	9.87	13.74	14.41	18.9	13.56	12.51	14.96	59.62	7.31	14.3	39.88
8.03	6.98	14.25	26.58	11.0	44.1	9.66	14.28	10.66	9.73	33.98	14.04	24.41	10.42	10.81	23.96	13.22	10.66	22.22	10.88	23.6	10.66	25.92	23.13
10.12	28.79	28.98	49.72	56.77	59.46	38.76	56.77	28.19	25.03	56.77	49.84	49.58	47.07	25.54	53.52	49.84	44.52	49.84	50.94	76.7	25.75	38.14	70.14
26.96	20.55	31.85	25.3	69.81	34.49	17.33	58.21	18.25	13.19	76.25	20.55	20.47	11.83	20.02	34.49	27.42	5.97	42.47	33.02	70.35	26.96	20.55	28.9
11.82	28.12	60.49	63.34	64.51	70.51	5.95	60.33	64.51	31.83	41.11	64.51	12.58	14.13	46.01	53.15	19.52	35.42	59.17	62.6	51.29	25.55	63.41	54.93
9.55	11.42	29.54	11.42	29.54	8.91	9.43	8.91	8.91	29.54	29.54	29.54	29.54	11.36	6.44	29.54	29.54	29.54	29.54	29.54	8.91	11.88	11.95	8.91
28.16	14.34	25.23	12.42	61.47	56.8	20.81	47.79	30.12	11.39	61.7	28.18	19.8	9.84	34.4	30.07	5.96	9.9	29.32	7.63	53.41	20.87	16.23	60.05
18.89	18.19	54.63	39.94	39.94	39.94	5.93	39.94	39.94	10.82	39.94	39.94	18.89	25.97	13.67	39.94	18.89	18.19	29.8	20.9	21.72	18.89	18.19	29.8
6.64	6.91	10.13	9.77	13.3	13.3	7.16	13.3	6.67	6.91	13.3	14.26	12.63	10.14	10.49	10.88	12.89	13.87	11.97	12.76	13.3	9.38	9.77	9.96
11.79	10.79	39.46	17.43	48.75	30.47	7.47	34.02	52.62	11.24	24.88	36.14	12.98	13.08	27.35	35.98	27.13	26.38	20.34	22.27	22.18	21.38	33.74	24.67
2.77	51.84	29.08	53.09	68.99	65.03	3.51	40.86	18.54	28.53	68.99	40.05	25.33	37.42	45.97	56.14	43.04	24.47	24.41	37.75	65.03	3.19	46.77	38.18
7.84	24.05	21.4	10.11	52.38	11.6	19.67	50.17	21.4	21.59	10.05	53.91	26.3	8.23	9.24	78.3	79.11	21.97	78.3	7.77	53.12	9.73	21.59	27.14
15.63	17.85	34.23	16.33	46.39	46.97	6.09	59.29	22.4	11.62	57.7	26.81	18.08	8.6	11.66	35.53	11.43	6.62	19.81	15.89	52.61	10.21	13.3	45.18
21.43	49.69	35.48	34.87	73.46	53.75	37.28	76.74	21.23	6.07	65.31	46.9	49.03	6.03	40.64	60.36	15.73	16.65	35.03	11.98	60.36	32.16	26.7	17.1
40.29	44.65	46.84	43.69	64.64	56.23	25.98	56.23	32.7	38.1	56.23	54.46	27.97	33.54	29.91	59.5	46.84	48.4	54.46	42.59	50.52	46.43	31.24	52.03
10.95	23.51	23.61	17.12	31.6	28.66	19.47	36.98	22.67	27.81	25.73	24.61	26.67	18.93	23.51	29.2	28.95	19.79	20.65	13.59	33.19	23.73	19.24	28.33
37.45	52.51	68.68	79.23	71.89	53.09	24.98	63.06	45.23	31.26	71.04	52.56	24.73	59.79	49.77	58.12	64.56	48.61	53.16	58.18	65.12	43.97	50.04	61.6
13.18	36.85	28.29	18.38	23.6	45.01	8.73	40.99	30.63	31.31	37.95	57.81	32.67	56.83	42.29	49.47	38.78	32.68	63.77	58.56	15.12	19.82	33.17	28.29
8.52	8.52	32.47	32.47	32.47	32.47	9.86	32.47	13.49	11.73	66.06	32.47	13.13	13.13	22.72	13.49	13.13	8.52	32.47	11.73	32.47	8.52	32.47	13.13
22.72	23.05	22.92	40.74	52.12	73.48	26.97	14.97	36.52	42.9	57.1	53.75	49.76	55.93	9.34	35.21	38.53	14.33	20.01	16.09	52.09	25.58	22.77	23.61
8.95	14.6	43.75	14.95	41.61	9.33	9.24	37.95	14.6	9.55	40.91	9.55	8.97	4.05	21.67	25.4	21.87	14.46	25.95	46.83	16.54	15.02	9.55	43.75
23.15	22.29	26.4	25.95	45.55	42.76	22.04	57.04	32.25	9.13	64.91	41.37	27.76	32.31	22.28	13.19	43.85	24.48	8.76	46.74	58.24	25.07	31.82	62.89
4.94	25.25	19.27	23.58	34.33	43.37	12.29	40.88	5.72	9.35	39.15	43.55	28.68	9.39	23.15	42.34	25.08	9.43	37.34	12.29	45.86	12.74	19.67	43.61
16.32	10.33	13.72	6.96	8.56	8.56	9.56	11.15	39.05	2.07	31.57	12.98	6.44	6.11	5.93	4.72	12.11	12.11	6.62	10.08	31.57	5.12	11.73	39.32
20.07	16.81	30.48	16.54	38.85	31.5	18.51	51.44	37.13	25.38	28.42	31.5	23.31	20.33	32.29	31.78	21.57	23.55	18.95	29.28	51.44	18.18	35.32	60.02
19.72	19.72	44.82	46.85	33.16	53.5	10.41	72.86	36.7	21.87	46.85	34.82	34.82	21.82	25.96	37.03	46.85	38.74	24.26	34.23	65.91	50.78	24.26	53.5
37.86	40.11	26.89	27.68	43.38	25.38	26.34	20.53	30.64	26.69	33.21	33.21	21.16	25.55	15.94	45.52	27.98	38.46	12.83	37.72	15.05	27.53	16.43	40.55
59.48	23.56	67.06	71.58	78.01	59.61	52.09	42.69	41.24	27.43	67.9	35.56	41.41	38.92	17.44	59.48	30.67	36.43	61.42	67.45	67.9	16.33	67.92	67.9
46.39	38.38	73.85	61.68	80.44	72.15	22.32	70.62	47.21	32.95	72.15	70.62	40.47	68.77	18.34	64.84	58.16	70.62	61.6	71.71	80.44	47.54	61.6	82.07
37.22	37.22	34.66	38.18	70.94	35.42	35.4	41.45	17.66	37.89	70.94	34.66	37.22	66.98	34.66	34.66	63.49	34.66	35.42	39.61	41.45	37.22	34.66	37.92
16.82	11.04	31.75	28.98	33.57	31.15	15.8	51.98	31.75	18.24	42.9	33.1	46.36	49.03	9.15	25.92	11.65	27.11	21.21	26.57	56.69	18.75	29.05	24.72
28.01	30.88	9.43	10.44	28.0	40.26	17.38	30.89	10.82	7.8	40.99	15.88	25.77	21.88	26.18	16.96	21.41	25.84	22.19	29.93	34.3	20.07	29.63	8.79
11.17	17.84	15.98	13.75	17.83	18.06	10.33	19.3	19.8	3.24	18.39	19.32	26.5	32.37	9.84	10.1	15.79	4.37	14.22	19.48	32.74	9.82	15.36	16.36
46.06	42.46	41.46	40.03	37.46	58.42	35.28	86.96	32.6	24.54	65.0	40.46	49.1	34.73	33.62	57.45	41.79	31.42	39.81	27.59	65.0	26.77	39.47	30.39
7.67	6.98	20.29	27.75	43.33	37.68	5.51	48.72	35.88	14.61	33.57	30.99	17.43	8.93	19.16	20.25	8.46	29.69	21.33	37.85	44.04	8.92	10.53	49.64
6.25	6.25	7.35	7.35	8.49	5.82	10.15	36.09	4.46	3.22	12.55	7.86	7.86	7.5	8.3	8.91	11.21	8.91	8.89	11.21	36.09	3.39	9.24	33.01
23.0	31.33	34.21	21.72	25.55	71.62	16.5	71.62	25.55	17.47	25.55	39.13	25.55	40.07	23.0	71.62	23.0	58.69	25.55	58.61	71.62	11.15	63.5	71.62
10.14	16.4	35.72	35.72	35.72	35.72	35.72	53.91	35.72	16.4	53.91	35.72	35.72	16.4	9.24	34.61	35.72	24.11	32.52	47.04	53.91	35.72	24.05	53.91
23.87	31.66	37.66	40.46	36.36	41.72	12.9	46.93	39.35	22.1	53.39	38.76	29.3	31.91	14.66	39.35	27.65	22.17	41.33	40.14	50.7	42.05	41.7	38.94
24.54	20.87	35.12	20.66	19.21	35.53	19.46	35.96	14.17	21.94	31.6	28.3	26.34	19.84	19.09	19.42	26.31	25.09	12.5	25.8	20.64	7.52	20.36	31.5
29.24	42.82	67.63	71.89	59.75	59.75	25.49	83.94	71.89	7.54	83.94	42.06	32.23	15.54	46.25	43.56	67.63	47.27	71.89	67.63	83.94	24.72	50.14	34.11
20.61	27.7	32.77	32.88	19.01	36.25	32.76	51.95	26.67	24.42	50.68	56.42	28.85	23.56	28.65	36.65	38.36	33.61	52.05	16.88	30.28	7.26	32.29	24.77
4.35	5.17	5.47	23.46	23.26	31.48	5.94	27.81	5.47	5.37	31.43	5.37	5.37	7.15	5.06	17.34	5.28	5.95	14.2	5.94	32.84	5.27	5.37	27.86
10.8	29.27	27.88	13.61	28.35	29.25	28.35	48.74	27.13	13.62	47.93	37.63	24.91	9.39	13.71	16.37	37.72	18.56	26.57	15.74	36.45	14.99	15.75	36.45
24.4	24.32	22.53	26.69	28.26	31.38	19.09	38.09	27.15	9.6	42.14	25.19	22.99	21.8	38.91	29.99	22.67	22.57	24.39	42.28	42.05	21.82	23.07	35.27
35.99	35.99	26.98	30.28	31.87	25.59	56.83	53.08	38.79	24.62	57.49	28.53	35.99	7.44	22.13	29.15	17.47	14.88	38.79	28.53	28.53	39.85	38.79	28.53
11.95	43.35	23.27	38.91	63.67	30.63	16.4	37.4	13.19	19.09	52.2	58.98	31.27	24.61	18.56	47.15	35.19	23.8	15.21	39.9	64.06	18.77	24.61	38.59
37.39	56.27	28.36	38.2	39.9	39.9	37.52	38.2	36.23	37.5	43.85	36.23	38.2	9.85	38.09	39.9	38.2	35.69	38.2	14.98	27.26	35.69	38.2	17.02
5.44	11.4	13.0	29.27	23.87	23.0	7.93	29.8	10.89	12.59	26.34	7.78	13.83	12.36	11.39	13.88	21.89	12.31	8.1	5.27	50.13	12.09	29.25	6.15
32.79	21.87	25.58	26.46	49.85	32.82	26.8	75.63	33.49	45.1	80.53	25.58	30.34	28.43	26.98	58.83	50.67	18.84	58.83	20.04	46.15	32.79	25.58	32.82
22.56	26.33	35.78	50.62	49.59	48.84	10.92	48.52	44.48	19.42	56.72	45.01	26.97	28.49	39.36	37.31	29.74	26.16	44.29	57.15	59.99	17.9	44.29	49.59
30.6	7.9	68.92	63.64	72.88	87.39	16.16	87.39	7.73	11.15	50.69	36.83	9.14	7.87	19.14	55.5	34.82	34.82	44.65	24.34	87.39	6.66	36.71	68.92
35.48	8.79	42.01	36.64	28.62	31.76	7.2	32.4	41.55	37.18	14.76	29.67	34.32	5.73	24.15	29.28	30.71	34.85	29.27	43.83	37.57	12.9	13.12	27.64
26.7	39.39	47.73	38.1	40.79	32.11	25.74	59.07	37.43	36.51	34.05	47.73	24.73	26.51	38.46	35.39	39.62	9.23	26.24	44.41	26.76	25.3	59.77	21.85
38.27	11.27	29.99	30.45	34.65	53.94	34.29	29.84	28.21	32.22	48.54	14.23	35.32	9.94	46.46	37.49	33.99	34.29	30.45	11.02	35.33	12.33	29.99	29.99
4.76	42.19	31.14	57.29	67.31	57.29	47.32	59.4	57.29	40.98	67.31	49.25	46.84	45.64	54.48	67.31	21.27	49.25	37.63	49.25	49.25	39.11	49.25	21.27
12.63	46.34	48.09	52.01	46.64	73.92	14.04	21.64	63.64	25.16	75.39	22.87	25.19	34.91	73.92	63.64	29.17	45.51	47.78	60.08	65.04	30.03	48.95	45.73
6.63	6.1	44.02	26.53	51.61	54.68	14.96	70.4	34.03	9.38	66.78	51.47	28.13	9.38	16.97	64.87	16.59	17.54	32.23	10.98	75.91	7.44	21.95	72.0
7.44	7.2	35.99	26.15	30.34	53.27	10.66	74.44	9.63	5.58	70.4	70.4	19.84	8.9	12.1	53.27	33.36	34.92	52.36	10.18	75.91	5.54	16.95	72.0
12.16	6.94	16.28	30.91	18.7	36.16	4.94	42.26	12.99	3.82	35.83	11.43	12.31	13.62	14.58	9.39	23.77	7.7	23.36	27.9	27.18	8.93	15.06	43.15
13.86	22.37	28.1	23.42	27.25	13.22	26.2	34.67	28.1	8.69	54.64	19.26	60.05	21.32	50.13	19.26	15.27	44.35	26.68	57.06	32.92	10.39	54.07	23.63
